OrderID,ItemName,Quantity
252,Taro Milk Tea,1
252,Thai Milk Tea,3
252,Almond Milk Tea,1
253,Rosehip Milk Tea,1
253,Coffee Milk Tea,1
253,Honey Milk Tea,1
253,Thai Milk Tea,2
253,Almond Milk Tea,2
254,Green Tea,1
254,Rosehip Milk Tea,2
254,Coffee Milk Tea,2
254,Almond Milk Tea,1
255,Green Tea,1
255,Coffee Milk Tea,3
255,Honey Milk Tea,3
255,Coconut Milk Tea,3
256,Rosehip Milk Tea,2
256,Honey Milk Tea,2
256,Coconut Milk Tea,2
256,Almond Milk Tea,2
257,Rosehip Milk Tea,3
257,Coffee Milk Tea,3
257,Taro Milk Tea,2
257,Coconut Milk Tea,3
257,Almond Milk Tea,2
258,Green Tea,3
258,Coffee Milk Tea,2
258,Taro Milk Tea,2
258,Honey Milk Tea,2
258,Almond Milk Tea,1
259,Green Tea,1
259,Taro Milk Tea,3
259,Honey Milk Tea,2
259,Thai Milk Tea,1
259,Almond Milk Tea,3
260,Green Tea,3
260,Coffee Milk Tea,2
260,Coconut Milk Tea,1
261,Green Tea,1
261,Taro Milk Tea,3
261,Coconut Milk Tea,3
261,Almond Milk Tea,2
262,Green Tea,1
262,Coffee Milk Tea,3
262,Taro Milk Tea,3
262,Honey Milk Tea,2
262,Thai Milk Tea,2
263,Green Tea,2
263,Thai Milk Tea,3
264,Taro Milk Tea,1
264,Honey Milk Tea,1
264,Thai Milk Tea,1
264,Coconut Milk Tea,2
264,Almond Milk Tea,2
265,Coffee Milk Tea,1
265,Thai Milk Tea,1
266,Rosehip Milk Tea,2
266,Coffee Milk Tea,2
266,Taro Milk Tea,1
266,Almond Milk Tea,3
267,Coffee Milk Tea,3
267,Thai Milk Tea,2
267,Almond Milk Tea,1
268,Green Tea,1
268,Rosehip Milk Tea,3
268,Taro Milk Tea,2
268,Honey Milk Tea,2
268,Thai Milk Tea,2
268,Coconut Milk Tea,1
269,Rosehip Milk Tea,3
269,Coffee Milk Tea,3
269,Honey Milk Tea,2
270,Green Tea,2
270,Coffee Milk Tea,1
270,Honey Milk Tea,3
270,Thai Milk Tea,1
270,Coconut Milk Tea,1
271,Taro Milk Tea,3
271,Honey Milk Tea,1
271,Thai Milk Tea,1
271,Almond Milk Tea,3
272,Rosehip Milk Tea,3
272,Taro Milk Tea,3
272,Coconut Milk Tea,2
273,Coffee Milk Tea,1
273,Taro Milk Tea,1
273,Honey Milk Tea,1
273,Thai Milk Tea,2
273,Coconut Milk Tea,3
273,Almond Milk Tea,3
274,Green Tea,3
274,Coffee Milk Tea,2
274,Taro Milk Tea,1
274,Thai Milk Tea,1
274,Almond Milk Tea,2
275,Green Tea,2
275,Coffee Milk Tea,1
275,Taro Milk Tea,3
275,Honey Milk Tea,2
275,Coconut Milk Tea,1
276,Taro Milk Tea,3
277,Rosehip Milk Tea,3
277,Coffee Milk Tea,3
277,Taro Milk Tea,1
277,Honey Milk Tea,3
277,Coconut Milk Tea,2
277,Almond Milk Tea,1
278,Coffee Milk Tea,3
278,Honey Milk Tea,2
278,Thai Milk Tea,1
278,Almond Milk Tea,1
279,Green Tea,3
279,Taro Milk Tea,1
279,Thai Milk Tea,2
279,Almond Milk Tea,3
280,Rosehip Milk Tea,3
280,Honey Milk Tea,3
280,Almond Milk Tea,1
281,Green Tea,1
281,Honey Milk Tea,1
281,Coconut Milk Tea,3
281,Almond Milk Tea,3
282,Coffee Milk Tea,3
282,Honey Milk Tea,3
282,Coconut Milk Tea,1
283,Green Tea,3
283,Coffee Milk Tea,2
283,Honey Milk Tea,1
283,Thai Milk Tea,1
283,Coconut Milk Tea,2
283,Almond Milk Tea,1
284,Green Tea,3
284,Rosehip Milk Tea,3
284,Coffee Milk Tea,2
284,Taro Milk Tea,2
284,Honey Milk Tea,1
284,Almond Milk Tea,3
285,Coffee Milk Tea,2
285,Taro Milk Tea,1
286,Green Tea,2
286,Rosehip Milk Tea,1
286,Thai Milk Tea,2
286,Coconut Milk Tea,3
287,Green Tea,3
287,Almond Milk Tea,1
288,Green Tea,2
288,Rosehip Milk Tea,1
288,Coconut Milk Tea,1
289,Green Tea,2
289,Rosehip Milk Tea,1
289,Coffee Milk Tea,1
289,Honey Milk Tea,2
289,Coconut Milk Tea,2
289,Almond Milk Tea,2
290,Green Tea,2
290,Rosehip Milk Tea,1
290,Taro Milk Tea,2
291,Green Tea,2
291,Coffee Milk Tea,3
291,Taro Milk Tea,1
291,Honey Milk Tea,3
291,Thai Milk Tea,1
292,Coffee Milk Tea,1
292,Thai Milk Tea,1
292,Coconut Milk Tea,2
292,Almond Milk Tea,3
293,Green Tea,3
293,Rosehip Milk Tea,2
293,Coffee Milk Tea,3
293,Thai Milk Tea,2
293,Almond Milk Tea,3
294,Rosehip Milk Tea,3
294,Coffee Milk Tea,3
294,Honey Milk Tea,1
294,Almond Milk Tea,1
295,Rosehip Milk Tea,3
295,Honey Milk Tea,2
295,Coconut Milk Tea,3
296,Rosehip Milk Tea,2
296,Coffee Milk Tea,3
296,Coconut Milk Tea,2
296,Almond Milk Tea,2
297,Rosehip Milk Tea,3
297,Coffee Milk Tea,3
297,Almond Milk Tea,1
298,Green Tea,2
298,Honey Milk Tea,3
298,Thai Milk Tea,1
299,Thai Milk Tea,1
299,Coconut Milk Tea,3
300,Green Tea,2
300,Honey Milk Tea,1
300,Almond Milk Tea,1
301,Rosehip Milk Tea,3
301,Honey Milk Tea,3
301,Thai Milk Tea,2
301,Coconut Milk Tea,3
302,Green Tea,3
302,Coffee Milk Tea,1
302,Taro Milk Tea,1
302,Thai Milk Tea,3
302,Coconut Milk Tea,1
303,Green Tea,2
303,Rosehip Milk Tea,3
303,Coffee Milk Tea,2
303,Taro Milk Tea,2
303,Coconut Milk Tea,1
303,Almond Milk Tea,3
304,Green Tea,2
304,Rosehip Milk Tea,2
304,Coffee Milk Tea,1
304,Taro Milk Tea,3
304,Honey Milk Tea,3
304,Thai Milk Tea,1
304,Almond Milk Tea,3
305,Green Tea,2
305,Rosehip Milk Tea,2
305,Thai Milk Tea,3
306,Rosehip Milk Tea,1
306,Taro Milk Tea,3
306,Honey Milk Tea,3
306,Almond Milk Tea,1
307,Taro Milk Tea,2
307,Honey Milk Tea,3
307,Almond Milk Tea,2
309,Taro Milk Tea,3
309,Honey Milk Tea,2
309,Thai Milk Tea,1
309,Almond Milk Tea,2
310,Green Tea,3
310,Taro Milk Tea,1
310,Honey Milk Tea,1
310,Coconut Milk Tea,2
311,Green Tea,3
311,Taro Milk Tea,1
311,Almond Milk Tea,1
312,Green Tea,2
312,Rosehip Milk Tea,2
312,Coffee Milk Tea,1
312,Coconut Milk Tea,2
312,Almond Milk Tea,1
313,Rosehip Milk Tea,3
313,Honey Milk Tea,2
313,Almond Milk Tea,2
314,Green Tea,1
314,Rosehip Milk Tea,1
314,Taro Milk Tea,2
315,Green Tea,2
315,Rosehip Milk Tea,1
315,Taro Milk Tea,2
315,Coconut Milk Tea,1
316,Green Tea,3
316,Rosehip Milk Tea,2
316,Thai Milk Tea,2
316,Almond Milk Tea,2
317,Green Tea,2
317,Coffee Milk Tea,1
317,Thai Milk Tea,1
317,Coconut Milk Tea,2
317,Almond Milk Tea,2
318,Green Tea,2
318,Rosehip Milk Tea,1
318,Taro Milk Tea,2
318,Thai Milk Tea,2
318,Coconut Milk Tea,1
318,Almond Milk Tea,1
319,Green Tea,2
319,Taro Milk Tea,3
319,Honey Milk Tea,1
319,Coconut Milk Tea,3
319,Almond Milk Tea,3
320,Green Tea,2
320,Rosehip Milk Tea,2
320,Coffee Milk Tea,2
320,Thai Milk Tea,3
320,Coconut Milk Tea,2
320,Almond Milk Tea,3
321,Green Tea,2
321,Taro Milk Tea,2
321,Coconut Milk Tea,2
322,Rosehip Milk Tea,2
322,Coffee Milk Tea,1
322,Taro Milk Tea,1
322,Honey Milk Tea,3
322,Almond Milk Tea,1
323,Rosehip Milk Tea,2
323,Taro Milk Tea,1
323,Honey Milk Tea,2
323,Coconut Milk Tea,2
323,Almond Milk Tea,2
324,Green Tea,2
324,Coffee Milk Tea,3
324,Taro Milk Tea,3
324,Honey Milk Tea,1
325,Green Tea,2
325,Rosehip Milk Tea,2
325,Coffee Milk Tea,2
325,Taro Milk Tea,3
325,Honey Milk Tea,3
325,Thai Milk Tea,1
325,Coconut Milk Tea,1
325,Almond Milk Tea,2
326,Green Tea,1
326,Taro Milk Tea,1
326,Coconut Milk Tea,2
326,Almond Milk Tea,1
327,Rosehip Milk Tea,2
327,Coffee Milk Tea,3
327,Thai Milk Tea,3
328,Taro Milk Tea,2
328,Thai Milk Tea,2
328,Almond Milk Tea,2
329,Taro Milk Tea,1
329,Thai Milk Tea,3
329,Coconut Milk Tea,1
330,Green Tea,2
330,Rosehip Milk Tea,1
330,Coffee Milk Tea,3
330,Almond Milk Tea,3
331,Rosehip Milk Tea,3
331,Honey Milk Tea,2
331,Coconut Milk Tea,1
332,Thai Milk Tea,2
332,Coconut Milk Tea,3
332,Almond Milk Tea,1
333,Green Tea,1
333,Coffee Milk Tea,3
333,Honey Milk Tea,1
333,Thai Milk Tea,2
333,Coconut Milk Tea,3
333,Almond Milk Tea,1
334,Green Tea,2
334,Rosehip Milk Tea,3
334,Coffee Milk Tea,2
334,Coconut Milk Tea,1
335,Coffee Milk Tea,3
335,Taro Milk Tea,3
335,Honey Milk Tea,3
335,Almond Milk Tea,3
336,Green Tea,2
336,Rosehip Milk Tea,3
336,Taro Milk Tea,2
336,Thai Milk Tea,1
336,Coconut Milk Tea,3
337,Green Tea,3
337,Thai Milk Tea,1
338,Green Tea,2
338,Thai Milk Tea,3
338,Almond Milk Tea,3
339,Green Tea,2
339,Coffee Milk Tea,3
339,Taro Milk Tea,1
339,Coconut Milk Tea,1
340,Honey Milk Tea,3
340,Thai Milk Tea,2
340,Almond Milk Tea,1
341,Green Tea,1
341,Rosehip Milk Tea,1
341,Taro Milk Tea,3
341,Thai Milk Tea,1
341,Almond Milk Tea,2
342,Green Tea,3
342,Coffee Milk Tea,3
342,Taro Milk Tea,2
342,Thai Milk Tea,1
342,Almond Milk Tea,3
343,Rosehip Milk Tea,2
343,Coffee Milk Tea,3
343,Honey Milk Tea,1
343,Thai Milk Tea,1
343,Almond Milk Tea,3
344,Taro Milk Tea,3
344,Thai Milk Tea,1
345,Green Tea,2
345,Coffee Milk Tea,3
346,Green Tea,3
346,Rosehip Milk Tea,2
346,Honey Milk Tea,3
347,Green Tea,3
347,Rosehip Milk Tea,1
347,Coffee Milk Tea,3
347,Taro Milk Tea,3
347,Honey Milk Tea,1
347,Thai Milk Tea,3
348,Green Tea,1
348,Coffee Milk Tea,2
348,Taro Milk Tea,3
348,Thai Milk Tea,2
348,Coconut Milk Tea,3
349,Green Tea,1
349,Honey Milk Tea,2
349,Coconut Milk Tea,3
350,Green Tea,1
350,Honey Milk Tea,2
350,Thai Milk Tea,3
350,Coconut Milk Tea,1
350,Almond Milk Tea,1
351,Green Tea,3
351,Taro Milk Tea,2
351,Honey Milk Tea,2
351,Coconut Milk Tea,2
352,Green Tea,2
352,Coffee Milk Tea,1
352,Honey Milk Tea,3
352,Almond Milk Tea,1
353,Green Tea,2
353,Rosehip Milk Tea,2
353,Taro Milk Tea,1
353,Thai Milk Tea,1
353,Coconut Milk Tea,3
354,Rosehip Milk Tea,1
354,Coffee Milk Tea,2
354,Taro Milk Tea,3
354,Thai Milk Tea,1
354,Almond Milk Tea,1
355,Taro Milk Tea,1
356,Coffee Milk Tea,1
356,Taro Milk Tea,3
356,Honey Milk Tea,1
357,Almond Milk Tea,2
358,Green Tea,2
358,Rosehip Milk Tea,1
358,Coffee Milk Tea,1
358,Honey Milk Tea,3
358,Coconut Milk Tea,1
358,Almond Milk Tea,3
359,Rosehip Milk Tea,1
359,Taro Milk Tea,2
359,Honey Milk Tea,1
359,Coconut Milk Tea,2
359,Almond Milk Tea,3
360,Green Tea,1
360,Taro Milk Tea,2
360,Thai Milk Tea,1
360,Coconut Milk Tea,1
361,Green Tea,3
361,Honey Milk Tea,1
361,Thai Milk Tea,2
361,Coconut Milk Tea,3
361,Almond Milk Tea,2
362,Green Tea,1
362,Rosehip Milk Tea,1
362,Taro Milk Tea,2
362,Honey Milk Tea,2
363,Green Tea,1
363,Rosehip Milk Tea,2
363,Coffee Milk Tea,1
363,Honey Milk Tea,1
363,Coconut Milk Tea,3
364,Green Tea,2
364,Honey Milk Tea,3
364,Thai Milk Tea,2
364,Coconut Milk Tea,1
365,Rosehip Milk Tea,2
365,Coffee Milk Tea,2
365,Honey Milk Tea,2
365,Thai Milk Tea,3
366,Green Tea,1
366,Rosehip Milk Tea,3
366,Taro Milk Tea,2
366,Honey Milk Tea,2
366,Coconut Milk Tea,2
367,Green Tea,3
367,Thai Milk Tea,1
367,Coconut Milk Tea,3
368,Coffee Milk Tea,3
368,Honey Milk Tea,1
368,Almond Milk Tea,2
369,Coffee Milk Tea,1
369,Honey Milk Tea,3
369,Coconut Milk Tea,3
369,Almond Milk Tea,2
370,Rosehip Milk Tea,2
370,Coffee Milk Tea,3
370,Taro Milk Tea,2
370,Honey Milk Tea,2
370,Thai Milk Tea,1
371,Green Tea,3
371,Rosehip Milk Tea,2
371,Coffee Milk Tea,1
371,Honey Milk Tea,1
371,Thai Milk Tea,3
371,Almond Milk Tea,2
372,Coffee Milk Tea,3
372,Honey Milk Tea,3
372,Coconut Milk Tea,1
372,Almond Milk Tea,1
373,Green Tea,3
373,Rosehip Milk Tea,3
373,Almond Milk Tea,1
374,Rosehip Milk Tea,2
374,Almond Milk Tea,1
375,Coffee Milk Tea,3
375,Taro Milk Tea,2
375,Honey Milk Tea,2
375,Coconut Milk Tea,2
376,Green Tea,1
376,Rosehip Milk Tea,2
376,Taro Milk Tea,1
376,Honey Milk Tea,3
377,Green Tea,2
377,Rosehip Milk Tea,3
377,Taro Milk Tea,1
377,Almond Milk Tea,3
378,Coffee Milk Tea,3
378,Almond Milk Tea,2
379,Green Tea,2
379,Rosehip Milk Tea,1
379,Coffee Milk Tea,1
379,Taro Milk Tea,2
379,Honey Milk Tea,3
379,Thai Milk Tea,3
380,Green Tea,2
380,Honey Milk Tea,2
380,Thai Milk Tea,1
381,Rosehip Milk Tea,2
381,Honey Milk Tea,1
381,Coconut Milk Tea,3
382,Green Tea,1
382,Honey Milk Tea,3
382,Coconut Milk Tea,3
382,Almond Milk Tea,1
383,Rosehip Milk Tea,3
383,Coffee Milk Tea,2
383,Coconut Milk Tea,1
384,Green Tea,1
384,Taro Milk Tea,3
384,Honey Milk Tea,1
384,Thai Milk Tea,1
384,Coconut Milk Tea,3
385,Rosehip Milk Tea,1
385,Coffee Milk Tea,1
385,Taro Milk Tea,2
385,Honey Milk Tea,3
386,Coffee Milk Tea,2
386,Taro Milk Tea,3
386,Thai Milk Tea,2
386,Almond Milk Tea,1
387,Green Tea,3
387,Rosehip Milk Tea,3
387,Coffee Milk Tea,2
387,Taro Milk Tea,1
387,Honey Milk Tea,1
387,Thai Milk Tea,1
387,Almond Milk Tea,1
388,Green Tea,3
388,Rosehip Milk Tea,3
388,Taro Milk Tea,2
388,Honey Milk Tea,2
388,Coconut Milk Tea,3
388,Almond Milk Tea,2
389,Green Tea,1
389,Coffee Milk Tea,1
389,Taro Milk Tea,2
389,Honey Milk Tea,2
389,Thai Milk Tea,3
390,Taro Milk Tea,2
390,Honey Milk Tea,2
390,Coconut Milk Tea,2
391,Green Tea,3
391,Rosehip Milk Tea,3
391,Honey Milk Tea,2
391,Thai Milk Tea,3
391,Almond Milk Tea,2
392,Coffee Milk Tea,1
392,Taro Milk Tea,3
392,Honey Milk Tea,1
392,Thai Milk Tea,3
392,Coconut Milk Tea,2
392,Almond Milk Tea,3
393,Green Tea,3
393,Coffee Milk Tea,3
394,Green Tea,1
394,Honey Milk Tea,1
394,Thai Milk Tea,1
396,Coffee Milk Tea,3
396,Taro Milk Tea,2
396,Honey Milk Tea,2
396,Thai Milk Tea,3
396,Coconut Milk Tea,2
396,Almond Milk Tea,1
397,Coffee Milk Tea,3
397,Taro Milk Tea,3
397,Honey Milk Tea,3
397,Thai Milk Tea,2
398,Rosehip Milk Tea,1
398,Taro Milk Tea,2
398,Thai Milk Tea,1
399,Honey Milk Tea,1
399,Thai Milk Tea,2
400,Green Tea,3
400,Rosehip Milk Tea,2
400,Coconut Milk Tea,1
401,Green Tea,2
401,Coffee Milk Tea,2
401,Taro Milk Tea,1
401,Coconut Milk Tea,1
401,Almond Milk Tea,1
402,Taro Milk Tea,2
402,Honey Milk Tea,2
402,Coconut Milk Tea,3
402,Almond Milk Tea,3
403,Rosehip Milk Tea,3
403,Taro Milk Tea,1
403,Honey Milk Tea,1
403,Almond Milk Tea,1
404,Green Tea,2
404,Thai Milk Tea,1
405,Honey Milk Tea,2
405,Almond Milk Tea,3
406,Coffee Milk Tea,3
407,Green Tea,1
407,Rosehip Milk Tea,3
407,Coffee Milk Tea,1
407,Taro Milk Tea,2
407,Thai Milk Tea,2
407,Almond Milk Tea,1
408,Green Tea,2
408,Thai Milk Tea,1
408,Coconut Milk Tea,3
409,Rosehip Milk Tea,1
409,Thai Milk Tea,1
409,Coconut Milk Tea,1
410,Rosehip Milk Tea,1
410,Taro Milk Tea,3
410,Honey Milk Tea,1
410,Thai Milk Tea,3
410,Coconut Milk Tea,1
411,Rosehip Milk Tea,2
411,Taro Milk Tea,3
411,Almond Milk Tea,1
412,Rosehip Milk Tea,3
412,Taro Milk Tea,2
412,Honey Milk Tea,3
412,Almond Milk Tea,3
413,Taro Milk Tea,2
413,Honey Milk Tea,3
413,Thai Milk Tea,1
414,Green Tea,1
414,Coffee Milk Tea,2
414,Taro Milk Tea,2
414,Honey Milk Tea,3
414,Coconut Milk Tea,1
414,Almond Milk Tea,2
415,Coffee Milk Tea,2
415,Thai Milk Tea,1
416,Rosehip Milk Tea,1
416,Honey Milk Tea,2
416,Almond Milk Tea,3
417,Green Tea,1
417,Rosehip Milk Tea,2
417,Taro Milk Tea,2
418,Green Tea,3
418,Rosehip Milk Tea,3
418,Coconut Milk Tea,3
418,Almond Milk Tea,2
419,Green Tea,2
419,Coffee Milk Tea,3
419,Honey Milk Tea,1
419,Coconut Milk Tea,2
419,Almond Milk Tea,1
420,Coffee Milk Tea,3
420,Taro Milk Tea,3
420,Honey Milk Tea,2
420,Thai Milk Tea,1
420,Coconut Milk Tea,3
420,Almond Milk Tea,2
421,Green Tea,3
421,Coffee Milk Tea,3
421,Almond Milk Tea,2
422,Green Tea,2
422,Rosehip Milk Tea,1
422,Coffee Milk Tea,3
422,Taro Milk Tea,3
422,Thai Milk Tea,3
422,Coconut Milk Tea,1
423,Green Tea,1
423,Rosehip Milk Tea,3
423,Honey Milk Tea,1
423,Coconut Milk Tea,1
424,Coffee Milk Tea,2
424,Honey Milk Tea,3
424,Coconut Milk Tea,3
424,Almond Milk Tea,3
425,Green Tea,2
425,Coffee Milk Tea,3
425,Coconut Milk Tea,1
425,Almond Milk Tea,3
426,Rosehip Milk Tea,3
426,Coffee Milk Tea,1
426,Honey Milk Tea,1
426,Thai Milk Tea,2
427,Green Tea,1
427,Coffee Milk Tea,2
427,Honey Milk Tea,2
427,Thai Milk Tea,1
427,Coconut Milk Tea,2
427,Almond Milk Tea,2
428,Thai Milk Tea,2
428,Coconut Milk Tea,3
429,Taro Milk Tea,1
429,Thai Milk Tea,1
429,Coconut Milk Tea,3
429,Almond Milk Tea,2
430,Coffee Milk Tea,1
430,Honey Milk Tea,1
430,Coconut Milk Tea,1
430,Almond Milk Tea,2
431,Green Tea,1
431,Rosehip Milk Tea,1
431,Thai Milk Tea,3
431,Coconut Milk Tea,2
432,Rosehip Milk Tea,2
432,Taro Milk Tea,3
432,Honey Milk Tea,3
432,Thai Milk Tea,1
432,Coconut Milk Tea,1
432,Almond Milk Tea,1
433,Green Tea,1
433,Thai Milk Tea,2
434,Green Tea,2
434,Rosehip Milk Tea,3
434,Coffee Milk Tea,1
434,Taro Milk Tea,3
434,Honey Milk Tea,3
434,Thai Milk Tea,1
434,Coconut Milk Tea,1
435,Green Tea,3
435,Taro Milk Tea,2
435,Coconut Milk Tea,2
435,Almond Milk Tea,2
436,Green Tea,2
436,Rosehip Milk Tea,2
436,Coffee Milk Tea,3
436,Taro Milk Tea,2
436,Thai Milk Tea,3
436,Coconut Milk Tea,2
437,Green Tea,1
437,Rosehip Milk Tea,3
437,Taro Milk Tea,2
437,Honey Milk Tea,3
437,Thai Milk Tea,1
437,Coconut Milk Tea,3
438,Green Tea,3
438,Coffee Milk Tea,1
438,Taro Milk Tea,3
438,Honey Milk Tea,3
438,Thai Milk Tea,2
438,Coconut Milk Tea,1
438,Almond Milk Tea,1
439,Green Tea,1
439,Taro Milk Tea,3
439,Coconut Milk Tea,2
439,Almond Milk Tea,3
440,Rosehip Milk Tea,1
440,Honey Milk Tea,2
440,Coconut Milk Tea,1
440,Almond Milk Tea,3
441,Thai Milk Tea,3
441,Almond Milk Tea,1
442,Green Tea,2
442,Rosehip Milk Tea,2
442,Coffee Milk Tea,1
442,Taro Milk Tea,1
442,Coconut Milk Tea,2
443,Taro Milk Tea,1
443,Honey Milk Tea,1
443,Coconut Milk Tea,2
444,Green Tea,1
444,Taro Milk Tea,2
444,Thai Milk Tea,3
444,Coconut Milk Tea,1
445,Green Tea,1
445,Coffee Milk Tea,2
445,Honey Milk Tea,1
445,Coconut Milk Tea,3
446,Coffee Milk Tea,2
446,Taro Milk Tea,1
446,Thai Milk Tea,2
446,Coconut Milk Tea,2
447,Green Tea,3
447,Rosehip Milk Tea,3
447,Coffee Milk Tea,2
447,Coconut Milk Tea,3
447,Almond Milk Tea,3
448,Coffee Milk Tea,2
448,Taro Milk Tea,3
448,Thai Milk Tea,1
448,Coconut Milk Tea,3
449,Green Tea,2
449,Taro Milk Tea,3
449,Honey Milk Tea,2
449,Almond Milk Tea,2
450,Rosehip Milk Tea,3
450,Taro Milk Tea,2
450,Honey Milk Tea,1
451,Green Tea,1
451,Honey Milk Tea,1
451,Thai Milk Tea,3
452,Green Tea,1
452,Coffee Milk Tea,3
452,Honey Milk Tea,1
452,Thai Milk Tea,2
452,Almond Milk Tea,1
453,Coffee Milk Tea,2
453,Taro Milk Tea,1
453,Thai Milk Tea,3
454,Taro Milk Tea,1
454,Coconut Milk Tea,2
455,Coffee Milk Tea,1
455,Honey Milk Tea,2
455,Coconut Milk Tea,3
455,Almond Milk Tea,3
456,Honey Milk Tea,1
456,Coconut Milk Tea,1
457,Honey Milk Tea,1
457,Thai Milk Tea,2
457,Almond Milk Tea,1
458,Green Tea,3
458,Rosehip Milk Tea,1
458,Taro Milk Tea,2
458,Honey Milk Tea,3
458,Thai Milk Tea,3
458,Coconut Milk Tea,2
459,Green Tea,1
459,Rosehip Milk Tea,1
459,Coffee Milk Tea,1
459,Honey Milk Tea,2
459,Thai Milk Tea,3
460,Green Tea,2
460,Almond Milk Tea,1
461,Coffee Milk Tea,3
461,Taro Milk Tea,2
461,Almond Milk Tea,1
462,Coffee Milk Tea,3
462,Thai Milk Tea,3
462,Almond Milk Tea,1
463,Green Tea,2
463,Rosehip Milk Tea,3
463,Taro Milk Tea,1
463,Coconut Milk Tea,2
464,Green Tea,1
464,Coffee Milk Tea,1
464,Taro Milk Tea,3
464,Honey Milk Tea,3
464,Thai Milk Tea,3
465,Rosehip Milk Tea,2
465,Coffee Milk Tea,2
465,Taro Milk Tea,2
465,Honey Milk Tea,2
466,Rosehip Milk Tea,1
466,Thai Milk Tea,3
467,Coffee Milk Tea,2
467,Taro Milk Tea,2
467,Honey Milk Tea,2
467,Thai Milk Tea,1
467,Coconut Milk Tea,2
467,Almond Milk Tea,1
468,Green Tea,3
468,Rosehip Milk Tea,2
468,Honey Milk Tea,1
468,Coconut Milk Tea,3
469,Taro Milk Tea,2
469,Coconut Milk Tea,1
469,Almond Milk Tea,3
470,Green Tea,1
470,Coffee Milk Tea,1
470,Taro Milk Tea,2
470,Honey Milk Tea,1
471,Green Tea,3
471,Rosehip Milk Tea,2
471,Honey Milk Tea,1
471,Thai Milk Tea,1
473,Green Tea,1
473,Rosehip Milk Tea,2
473,Coffee Milk Tea,1
473,Coconut Milk Tea,1
474,Rosehip Milk Tea,1
474,Taro Milk Tea,1
474,Thai Milk Tea,3
474,Almond Milk Tea,3
475,Green Tea,1
475,Rosehip Milk Tea,2
475,Honey Milk Tea,2
475,Coconut Milk Tea,2
476,Honey Milk Tea,3
477,Coffee Milk Tea,3
477,Taro Milk Tea,2
477,Honey Milk Tea,1
477,Almond Milk Tea,1
478,Rosehip Milk Tea,1
478,Coffee Milk Tea,3
478,Honey Milk Tea,3
479,Green Tea,2
479,Coffee Milk Tea,3
479,Taro Milk Tea,3
479,Honey Milk Tea,1
479,Coconut Milk Tea,1
479,Almond Milk Tea,1
480,Green Tea,2
480,Honey Milk Tea,2
480,Coconut Milk Tea,1
480,Almond Milk Tea,1
481,Coffee Milk Tea,3
481,Honey Milk Tea,1
481,Thai Milk Tea,2
481,Almond Milk Tea,3
482,Green Tea,1
482,Rosehip Milk Tea,1
482,Coffee Milk Tea,2
482,Honey Milk Tea,1
482,Thai Milk Tea,3
483,Green Tea,2
483,Taro Milk Tea,2
483,Honey Milk Tea,1
483,Thai Milk Tea,1
483,Coconut Milk Tea,1
484,Green Tea,3
484,Rosehip Milk Tea,2
484,Coffee Milk Tea,1
484,Taro Milk Tea,3
484,Coconut Milk Tea,2
484,Almond Milk Tea,2
485,Thai Milk Tea,1
485,Coconut Milk Tea,1
485,Almond Milk Tea,2
486,Green Tea,1
486,Rosehip Milk Tea,1
486,Coffee Milk Tea,1
486,Taro Milk Tea,2
486,Almond Milk Tea,3
487,Green Tea,2
487,Taro Milk Tea,3
487,Honey Milk Tea,1
487,Thai Milk Tea,3
487,Almond Milk Tea,3
488,Green Tea,2
488,Rosehip Milk Tea,3
488,Coffee Milk Tea,3
488,Taro Milk Tea,1
488,Coconut Milk Tea,1
489,Green Tea,2
489,Coffee Milk Tea,1
489,Honey Milk Tea,3
489,Thai Milk Tea,3
490,Rosehip Milk Tea,1
490,Honey Milk Tea,2
490,Thai Milk Tea,3
491,Coffee Milk Tea,1
491,Taro Milk Tea,2
491,Honey Milk Tea,3
491,Thai Milk Tea,1
492,Green Tea,3
492,Rosehip Milk Tea,2
492,Coffee Milk Tea,2
492,Taro Milk Tea,3
492,Honey Milk Tea,2
492,Coconut Milk Tea,2
493,Green Tea,3
493,Coffee Milk Tea,2
493,Taro Milk Tea,2
493,Coconut Milk Tea,1
493,Almond Milk Tea,2
494,Green Tea,2
494,Coffee Milk Tea,1
494,Almond Milk Tea,1
495,Green Tea,2
495,Honey Milk Tea,3
495,Thai Milk Tea,2
495,Coconut Milk Tea,1
495,Almond Milk Tea,2
496,Honey Milk Tea,3
496,Thai Milk Tea,1
496,Almond Milk Tea,3
497,Rosehip Milk Tea,2
497,Taro Milk Tea,2
497,Honey Milk Tea,2
497,Thai Milk Tea,3
498,Green Tea,3
498,Coffee Milk Tea,1
498,Taro Milk Tea,2
498,Coconut Milk Tea,3
499,Green Tea,2
499,Thai Milk Tea,1
499,Coconut Milk Tea,3
499,Almond Milk Tea,1
500,Green Tea,2
500,Honey Milk Tea,1
500,Thai Milk Tea,1
500,Coconut Milk Tea,3
500,Almond Milk Tea,1
501,Coffee Milk Tea,1
501,Taro Milk Tea,1
501,Coconut Milk Tea,2
501,Almond Milk Tea,3
502,Rosehip Milk Tea,3
502,Coffee Milk Tea,3
502,Honey Milk Tea,2
502,Almond Milk Tea,1
503,Rosehip Milk Tea,1
503,Taro Milk Tea,3
503,Honey Milk Tea,1
503,Thai Milk Tea,1
503,Coconut Milk Tea,3
503,Almond Milk Tea,2
